,client,FL,Standalone,random_seed,Centralized,FL_eo,Standalone_eo,Centralized_eo,FL_dp,Standalone_dp,Centralized_dp,FL_eopp,Standalone_eopp,Centralized_eopp,attr
205,0,0.792,0.7415,2,0.8005,0.18940313842705025,0.21973659630113956,0.1292966560807024,0.2313767547772901,0.23663895873450752,0.21943540707228196,0.11351724463175228,0.1580602495643021,0.11120638466172061,1
206,1,0.7743300423131171,0.7221438645980254,2,0.763046544428773,0.6666666666666666,0.4444444444444444,0.5353535353535355,0.339818968909878,0.31333333333333335,0.48012135855687654,0.2222222222222222,0.4444444444444444,0.3740219092331768,0
207,1,0.7743300423131171,0.7221438645980254,2,0.763046544428773,0.09300067565876735,0.09193964115012132,0.09885907424744922,0.1527079911102522,0.11704431990208392,0.16018455889457917,0.09300067565876735,0.09193964115012132,0.08730512249443212,1
208,2,0.7895,0.7455,2,0.7805,0.4575757575757576,0.6181818181818182,0.4484848484848485,0.40402502959580583,0.4916286149162861,0.4231354642313547,0.19683098591549297,0.3264084507042254,0.2045774647887324,0
209,2,0.7895,0.7455,2,0.7805,0.23453978453978452,0.16840861840861843,0.14115479115479113,0.20177461720802103,0.16834838875008007,0.17805432763149465,0.09831638418079103,0.09084519774011302,0.09847005649717522,1
210,3,0.811,0.76,2,0.806,1.0,0.9,0.8,0.4054621848739496,0.23568485365160557,0.2310315430520034,0.23285486443381187,0.17081260364842454,0.11895070104025329,0
211,3,0.811,0.76,2,0.806,0.22809667673716016,0.11636689383826326,0.1862572893978781,0.20302229104706798,0.11590284092557415,0.17712694282636032,0.09995472446603615,0.05044269410986857,0.08134504268836062,1
212,4,0.775,0.7365,2,0.784,0.3678343949044586,0.45567810457516333,0.23263888888888884,0.3274990788019161,0.329108521880504,0.320369868581493,0.12859439737802236,0.17049443385818874,0.15138902818172706,0
213,4,0.775,0.7365,2,0.784,0.23149596246528997,0.055006223867734794,0.14367297014929592,0.21496659670933527,0.09986142040083945,0.19055095403643119,0.10096803146173039,0.030516066377682338,0.14367297014929592,1
214,5,0.777,0.724,2,0.7825,0.5555555555555556,0.5,0.30645161290322576,0.3480718085106383,0.33111702127659576,0.25725666698758065,0.12611717974180736,0.14331387603846246,0.15143992055610722,0
215,5,0.777,0.724,2,0.7825,0.2786476567593017,0.21590576660159166,0.17098051524736213,0.2657030628122512,0.27747510990043955,0.22618890475561898,0.12284252443298171,0.21590576660159166,0.11263649335219916,1
216,6,0.757,0.7425,2,0.787,0.569386038687973,0.5405679513184585,0.44743481917577793,0.46146133600701844,0.44033329176279845,0.379435056432001,0.11749347258485643,0.29776674937965264,0.16676786690145118,0
217,6,0.757,0.7425,2,0.787,0.27339760291818654,0.09020643074581436,0.10656868340943682,0.2577870757787076,0.15666730790811007,0.19567482646403433,0.07329718417047182,0.09020643074581436,0.10656868340943682,1
218,7,0.7755968169761274,0.7347480106100795,2,0.7660477453580902,0.6893939393939394,0.3522727272727273,0.3232323232323232,0.5429747812660833,0.2960199004975125,0.39583118888317037,0.2941176470588235,0.23809523809523803,0.2977758267486099,0
219,7,0.7755968169761274,0.7347480106100795,2,0.7660477453580902,0.2209302325581396,0.061264289499583624,0.14451827242524917,0.21446264707538143,0.11127061870179583,0.16803467882677475,0.11353471118176994,0.061264289499583624,0.08166250283897347,1
220,8,0.791,0.7395,2,0.778,0.4637268847795163,0.5789473684210527,0.3826458036984352,0.24951867955956475,0.2631578947368421,0.2914963116793216,0.11885167464114832,0.19951219512195117,0.1687081339712918,0
221,8,0.791,0.7395,2,0.778,0.25779960589359124,0.1335760655376952,0.15621217728786774,0.21705589346950013,0.1280118144727291,0.1561512853245225,0.12086547375417611,0.06906910846408143,0.07313585559112135,1
222,9,0.7995,0.75,2,0.7975,0.47759016051698977,0.6551724137931034,0.3913160010720987,0.26216640502354793,0.3090399953084682,0.28081058726220015,0.1306871372402172,0.15833333333333333,0.19908880983586097,0
223,9,0.7995,0.75,2,0.7975,0.21647021344377182,0.20224062865031328,0.1351810555378571,0.20797988561146458,0.17012081485765698,0.1780010924747767,0.09914520248428471,0.07025455436493355,0.08401424976674488,1
224,10,0.7765,0.71,2,0.751,0.25769230769230766,0.28076923076923077,0.24242424242424243,0.24111414900888584,0.19290413533834588,0.27838345864661657,0.17701149425287355,0.209717868338558,0.24242424242424243,0
225,10,0.7765,0.71,2,0.751,0.21563861331771428,0.2421276128418201,0.16124757477028961,0.18835798893602362,0.19553034581936318,0.18097332548199602,0.06932533733133439,0.09145427286356822,0.08551724137931038,1
226,11,0.797,0.763,2,0.795,1.0,1.0,0.8,0.2887151619156577,0.26208408809228717,0.3353354307687419,0.19999999999999996,0.16202974628171474,0.2222222222222222,0
227,11,0.797,0.763,2,0.795,0.24308592004981655,0.18533660028969418,0.21228899026681647,0.28501926418372747,0.207821510412732,0.2703230842839515,0.1661696392728107,0.10245455066811948,0.15002580719160408,1
228,12,0.7895,0.7355,2,0.774,0.3768498942917547,0.3648608300434595,0.4191919191919192,0.37777777777777777,0.2471631205673759,0.3814814814814815,0.15217391304347827,0.17101449275362324,0.15847076461769116,0
229,12,0.7895,0.7355,2,0.774,0.23767258382642997,0.1160050681191791,0.11458129237039061,0.24183707495561427,0.17656772121033698,0.20416450120214574,0.09870693346273507,0.09129392287272009,0.10978791425227652,1
230,13,0.798,0.7505,2,0.7915,0.35,0.55,0.29545454545454547,0.358974358974359,0.3589743589743589,0.2564102564102564,0.2962962962962963,0.26455026455026454,0.2592592592592593,0
231,13,0.798,0.7505,2,0.7915,0.1459797033567526,0.26932084309133497,0.15612802498048406,0.19840452907874423,0.28277792074112196,0.1914082604220278,0.08227459549451122,0.19212319858488114,0.06556370636283226,1
232,14,0.779,0.748,2,0.7775,0.75,0.5,0.75,0.27514064697609,0.26262626262626265,0.22474747474747475,0.14371111975116646,0.1909722222222222,0.17222222222222217,0
233,14,0.779,0.748,2,0.7775,0.13833423581968318,0.21793870778840518,0.151685393258427,0.2218181818181818,0.22747474747474747,0.23222222222222222,0.13833423581968318,0.14183701096520906,0.151685393258427,1
234,15,0.7935,0.748,2,0.787,0.29545454545454547,0.65,0.3454545454545455,0.31127819548872177,0.4932330827067669,0.3639097744360902,0.25,0.3997695852534562,0.2857142857142857,0
235,15,0.7935,0.748,2,0.787,0.12535809542625698,0.17926997925516153,0.13366527762040847,0.2136372214793667,0.2334272945201354,0.22665727054798643,0.11322195784181666,0.14470420868426692,0.13366527762040847,1
236,16,0.8085,0.741,2,0.801,0.47115384615384615,0.5256410256410257,0.5544871794871795,0.365546218487395,0.34103641456582634,0.365546218487395,0.10407226149477367,0.13986434274920578,0.12772642136426793,0
237,16,0.8085,0.741,2,0.801,0.09356631944001725,0.09721921179125603,0.12076754692375768,0.18254652716632314,0.16139959499252532,0.19826993336552776,0.09356631944001725,0.09721921179125603,0.09685371005512278,1
238,17,0.7755,0.714,2,0.767,0.4833333333333333,0.6590909090909091,0.41445783132530123,0.4432296047098402,0.3068081343943413,0.3750643202634558,0.34461538461538455,0.1892307692307693,0.3061538461538461,0
239,17,0.7755,0.714,2,0.767,0.13330899989571388,0.1657591527850374,0.09510897903848159,0.20170408799087047,0.2295017858018005,0.1831039445666318,0.09548439879099158,0.1657591527850374,0.08653273640433612,1
240,18,0.785,0.719,2,0.768,0.875,0.5521885521885522,0.2777777777777778,0.33670212765957447,0.2796235679214403,0.24252491694352157,0.17807153965785383,0.1699533437013997,0.20601503759398498,0
241,18,0.785,0.719,2,0.768,0.13994708994708993,0.2582010582010582,0.16534391534391535,0.20958541993596916,0.28409201154995195,0.21646858319055917,0.13994708994708993,0.2582010582010582,0.16534391534391535,1
242,19,0.758,0.744,2,0.795,0.4878361075544174,0.4334310850439883,0.19657602113839034,0.4429175475687103,0.4642424242424243,0.3426314014549309,0.15517241379310343,0.4334310850439883,0.19657602113839034,0
243,19,0.758,0.744,2,0.795,0.20399884925201378,0.024256123623212278,0.08302812687013761,0.18899470095230855,0.07421966797701185,0.13387820490384417,0.06528625573508873,0.017466586874127277,0.08302812687013761,1
244,20,0.772,0.7185,2,0.775,0.6434659090909091,0.5842288242730721,0.375,0.3337700622338683,0.4590649428743235,0.4118911605532171,0.10027135288797007,0.2798165137614679,0.29443807339449546,0
245,20,0.772,0.7185,2,0.775,0.22442214295790253,0.1557795780182576,0.11316828889829311,0.24581492862172716,0.17793355098905317,0.1955300556942577,0.09779488246307466,0.058165175785312995,0.08017821232924216,1
246,21,0.7995,0.7395,2,0.796,0.1785714285714286,0.24884259259259262,0.2569444444444444,0.29055633473585785,0.3540519276160503,0.3619197482297404,0.1184355086794111,0.20392156862745092,0.18164505969384026,0
247,21,0.7995,0.7395,2,0.796,0.17923616579569046,0.11391874680093805,0.13408261149688594,0.22379359607347557,0.17725358435100655,0.20988648507898594,0.11817067218988442,0.11391874680093805,0.11099048911426157,1
248,22,0.7825,0.698,2,0.77,0.37500000000000006,0.7083333333333334,0.4166666666666667,0.3508771929824561,0.43447136563876654,0.30784508440913605,0.13434163701067614,0.30071174377224197,0.14633113031689537,0
249,22,0.7825,0.698,2,0.77,0.22589098532494756,0.3002395926924229,0.19541778975741242,0.24552861994046518,0.25779953659468274,0.26199244234253294,0.12277105964336954,0.13927034228325474,0.16161098585775768,1
250,23,0.8005,0.746,2,0.795,0.23531400966183574,0.625,0.4945652173913043,0.2740502942750134,0.37212643678160917,0.2560226735947095,0.19047619047619047,0.33333333333333337,0.11527293844367015,0
251,23,0.8005,0.746,2,0.795,0.23761915833527092,0.05838083927157567,0.1712101836782144,0.22477794989412841,0.11819590042868983,0.19596447198306058,0.082901821060966,0.05838083927157567,0.08023752969121145,1
252,24,0.786,0.743,2,0.7735,0.2827586206896552,0.775,0.49473684210526314,0.25954887218045114,0.40296296296296297,0.4944360902255639,0.11346153846153839,0.1591468416735029,0.49473684210526314,0
253,24,0.786,0.743,2,0.7735,0.14795454545454545,0.07879040614653632,0.11270755932974452,0.19541382671871174,0.12742757881983863,0.17435842917948735,0.116271135036773,0.07879040614653632,0.11270755932974452,1
254,25,0.77,0.7245,2,0.7675,0.28799847720567245,0.4318073665175597,0.3765182186234818,0.24154589371980673,0.1967391304347826,0.23888888888888887,0.1762806833229369,0.09488164417741884,0.14801317618219023,0
255,25,0.77,0.7245,2,0.7675,0.16823869349931897,0.09361901638156711,0.14032087024937567,0.2193939393939394,0.12939393939393937,0.192020202020202,0.16197045643420704,0.09361901638156711,0.14032087024937567,1
256,26,0.773,0.7375,2,0.7685,0.75,0.5714285714285714,1.0,0.3065803122589568,0.25859776045961114,0.28996994441045826,0.18130539887187747,0.14380294879891986,0.17563879285695727,0
257,26,0.773,0.7375,2,0.7685,0.19180346557227546,0.12101606931562281,0.17765617875057005,0.2541864979740246,0.1609755950895528,0.2500283125424062,0.17869002633688313,0.12101606931562281,0.173918851864575,1
258,27,0.777,0.7205,2,0.7595,0.4818840579710145,0.6376811594202898,0.5943422519509476,0.32751515151515154,0.3752525252525253,0.37656232427366454,0.1628189550425273,0.2754629629629629,0.18834982352600815,0
259,27,0.777,0.7205,2,0.7595,0.2102762102762103,0.2852390852390852,0.19008019008019017,0.21014787477090707,0.21512389847104016,0.20802390098164747,0.10668348045397236,0.0977737898923271,0.1102483267048211,1
260,28,0.761,0.7285,2,0.775,0.75,0.6136363636363636,0.25,0.2968756641870351,0.45702127659574465,0.19517534537725822,0.09523809523809523,0.3047619047619048,0.06356487549148093,0
261,28,0.761,0.7285,2,0.775,0.22556541297013616,0.19515181806822435,0.19069099087842067,0.24674785649063538,0.2459327578637015,0.260615534479672,0.0974861324206302,0.13156421453364686,0.12158984648067617,1
262,29,0.7395,0.73,2,0.7895,0.6476190476190476,0.5901565995525727,0.6429530201342282,0.4728819567529245,0.3890845996109154,0.42727165307810466,0.18518518518518523,0.16075355519718515,0.20861087562068548,0
263,29,0.7395,0.73,2,0.7895,0.1792867264997638,0.1017572463768116,0.12818840579710145,0.22914492171818548,0.1676635889201124,0.1831393014853473,0.1436956521739131,0.1017572463768116,0.12818840579710145,1
264,30,0.8055,0.7545,2,0.7985,0.4833333333333333,0.3931034482758621,0.4386347642505278,0.3700302255289467,0.4073471285747501,0.32876075331318294,0.12270395571851644,0.3303571428571429,0.13793893668029888,0
265,30,0.8055,0.7545,2,0.7985,0.11355493909444259,0.17586423632935266,0.11340882980469391,0.16930198809169456,0.19993365344044994,0.16381186039962276,0.11355493909444259,0.14320711892495586,0.11340882980469391,1
266,31,0.7785,0.7235,2,0.7745,0.4720133667502089,0.30030959752321984,0.3281733746130031,0.2586216636068352,0.17929179740026896,0.322581556277362,0.07328701368436474,0.20117955439056356,0.1851945262541289,0
267,31,0.7785,0.7235,2,0.7745,0.23815101261743632,0.13768250663097092,0.12982449617014946,0.2118612278948616,0.15318627083227054,0.17227378712447894,0.09507927578328601,0.0758429868773034,0.08930150055682484,1
268,32,0.7985,0.7225,2,0.792,0.8,0.6,0.88,0.5,0.2413793103448276,0.5,0.2727272727272727,0.10570549242424243,0.21212121212121215,0
269,32,0.7985,0.7225,2,0.792,0.20184056007226736,0.036916395222584164,0.12912149954832874,0.22463332411382483,0.07514500683446168,0.20303361913809626,0.11938478808958575,0.036916395222584164,0.11631608973297258,1
270,33,0.7485970819304153,0.686307519640853,2,0.7356902356902357,0.40608875128998967,0.6666666666666666,0.502874834144184,0.24285714285714285,0.40248447204968946,0.2629107981220657,0.19999999999999996,0.2857142857142857,0.20454545454545459,0
271,33,0.7485970819304153,0.686307519640853,2,0.7356902356902357,0.13587725232150544,0.19047905673374665,0.12263665121753842,0.2127373364257781,0.2477874526474702,0.20443287256925807,0.11217337800873439,0.19047905673374665,0.12263665121753842,1
272,34,0.787,0.754,2,0.7905,0.16666666666666663,0.6666666666666666,0.4411764705882353,0.16192672216476495,0.35759312320916903,0.23407587887225895,0.0682665105843332,0.20368744512730463,0.07726725847884763,0
273,34,0.787,0.754,2,0.7905,0.2646363213399504,0.10641865694789077,0.20024620037220842,0.23465713362368693,0.11999847919549439,0.22710013597192918,0.12736342892935448,0.042564091092121115,0.13623775222585122,1
274,35,0.8055,0.74,2,0.7995,0.3461538461538462,0.8333333333333334,0.5833333333333334,0.25490196078431376,0.28888888888888886,0.17516339869281047,0.18617021276595747,0.22115384615384615,0.1923076923076923,0
275,35,0.8055,0.74,2,0.7995,0.20666873449131518,0.10708746898263027,0.1397487593052109,0.2248466108691781,0.14485357206456104,0.20133234041864306,0.09966588497345119,0.07332295432976998,0.08798362365785373,1
276,36,0.7805,0.7175,2,0.774,0.5315614617940199,0.5833333333333334,0.26615969581749055,0.32608695652173914,0.3640752835422592,0.2887047206408383,0.16666666666666663,0.2300732291226587,0.26615969581749055,0
277,36,0.7805,0.7175,2,0.774,0.2734716238025437,0.18250196182946143,0.16697759812848878,0.2598529126881125,0.1571748476079492,0.24548846256922008,0.13715106152614975,0.04792951403599621,0.16305763467181345,1
278,37,0.796,0.727,2,0.786,0.52,0.6428571428571429,0.52,0.5052790346907994,0.3180873180873181,0.5444947209653093,0.27828054298642535,0.23544176706827313,0.32579185520361986,0
279,37,0.796,0.727,2,0.786,0.14586357039187225,0.18233349459764547,0.14795012034567478,0.21699845123705305,0.2096812238338859,0.2159184324872852,0.12837956175159249,0.14247827022482873,0.14795012034567478,1
280,38,0.778,0.742,2,0.7985,0.4534391534391535,0.3731361231361231,0.44721019721019717,0.27757342208209257,0.3285163776493256,0.3447013487475915,0.0999516849861094,0.18963642952047344,0.16565847161329705,0
281,38,0.778,0.742,2,0.7985,0.248388434648655,0.08834577556582535,0.07250030484087311,0.24187021803314326,0.1424584055919395,0.16649184341848072,0.09247347884404344,0.04332703328862331,0.07250030484087311,1
282,39,0.798,0.7505,2,0.7895,0.4391025641025641,0.7692307692307693,0.6025641025641026,0.31593977154724817,0.5,0.34605399792315683,0.2008695652173913,0.34782608695652173,0.20531400966183577,0
283,39,0.798,0.7505,2,0.7895,0.14638773388773396,0.17004377736085052,0.13783783783783787,0.21082932254721926,0.14760693095846783,0.19733667798888582,0.14638773388773396,0.05433991683991679,0.13783783783783787,1
284,40,0.7616130678917815,0.7447677386421644,2,0.7646758550280756,1.0,1.0,0.8333333333333334,0.30415008527572485,0.25686813186813184,0.2706341412992919,0.18357487922705318,0.1908695652173914,0.19001610305958128,0
285,40,0.7616130678917815,0.7447677386421644,2,0.7646758550280756,0.2316495659037096,0.3207734806629834,0.1770797158642462,0.24547100125477853,0.26298361689378646,0.23027168772926845,0.1653704706107113,0.18406912691842325,0.15775647965356943,1
286,41,0.791,0.73,2,0.7795,0.7692307692307693,0.7,0.30483384709190064,0.42857142857142855,0.4393939393939394,0.3207879564381807,0.21739130434782605,0.3913043478260869,0.207843137254902,0
287,41,0.791,0.73,2,0.7795,0.2121340907206236,0.22356745998839045,0.15386847997346376,0.19686714271849806,0.19093400408816266,0.15635070952533892,0.10017828320200095,0.11951681790447999,0.06636289286131558,1
288,42,0.79,0.742,2,0.8,0.48442367601246106,0.7583333333333334,0.375,0.2548403319084737,0.4382836444692114,0.3241136535076691,0.0603070175438597,0.20070175438596494,0.161875,0
289,42,0.79,0.742,2,0.8,0.2666666666666667,0.057543859649122786,0.15157894736842104,0.21161474995452076,0.10972914461801941,0.16975975894484097,0.07311684522072615,0.044707991162616145,0.058235024386177,1
290,43,0.8105,0.7605,2,0.7935,0.6371325568496949,0.33056017748197447,0.646977260122019,0.31001124859392576,0.2689075630252101,0.3470191226096738,0.13275862068965516,0.19066937119675453,0.16492836844109804,0
291,43,0.8105,0.7605,2,0.7935,0.3138262307773516,0.3385062931813116,0.2784835368500077,0.33290970490565736,0.3100940013411554,0.3334879275936701,0.16464716230020104,0.15691336583316007,0.17135500137464876,1
292,44,0.7768924302788844,0.7330677290836654,2,0.7609561752988048,0.08882783882783885,0.17221135029354212,0.25636007827788654,0.048079770954684575,0.10122749860137559,0.010465001480896408,0.08882783882783885,0.053724053724053644,0.09752747252747251,0
293,44,0.7768924302788844,0.7330677290836654,2,0.7609561752988048,0.21755907154137244,0.08891623370704582,0.1521557760495813,0.17178167492692847,0.1155165840640488,0.17250180031346635,0.09268236093502702,0.08891623370704582,0.1256370099684292,1
294,45,0.7955,0.731,2,0.7895,0.23876927166400858,0.8611111111111112,0.2654970760233918,0.22782469503780978,0.5052473763118441,0.2676698680797041,0.0997949419002051,0.20833333333333337,0.24102870813397126,0
295,45,0.7955,0.731,2,0.7895,0.20639274016242648,0.1337663211737785,0.133452704292902,0.24349311626972164,0.174947241483268,0.2110340669279469,0.11387099031250592,0.08019693027930264,0.133452704292902,1
296,46,0.766,0.73,2,0.785,0.6205923836389281,0.5749063670411986,0.5351601853717509,0.3562700964630225,0.4331350049582094,0.4292274713496579,0.13475177304964536,0.2666666666666667,0.1965130023640662,0
297,46,0.766,0.73,2,0.785,0.26098378476311257,0.12990307093033793,0.12693009118541032,0.24764058425825508,0.16660931366008158,0.21030528186076558,0.11631829163744056,0.07949497311199438,0.12693009118541032,1
298,47,0.7835,0.7455,2,0.7875,0.36666666666666664,0.11814946619217082,0.36666666666666664,0.2202089155632932,0.07960841632958293,0.21968204517340906,0.16317365269461082,0.024355135882082046,0.15943113772455086,0
299,47,0.7835,0.7455,2,0.7875,0.21554905030975557,0.10407878762423073,0.23103002246579069,0.22921438915878703,0.15124703635801998,0.22531100689610906,0.1227696474037806,0.10407878762423073,0.10948703640367463,1
300,48,0.789,0.7465,2,0.7675,0.4642857142857143,0.625,0.5267857142857143,0.3469785575048733,0.47368421052631576,0.4013157894736842,0.18181818181818177,0.36363636363636365,0.31818181818181823,0
301,48,0.789,0.7465,2,0.7675,0.15623088685015296,0.06624617737003058,0.10337264805922608,0.21850964175958462,0.14521576060533156,0.18782532193723014,0.10290504888428931,0.0646260037360461,0.10337264805922608,1
302,49,0.756734693877551,0.723265306122449,2,0.7518367346938776,0.29166666666666663,0.5,0.41666666666666663,0.20194871794871797,0.3596153846153846,0.26822222222222225,0.15384615384615385,0.2222222222222222,0.15593705293276106,0
303,49,0.756734693877551,0.723265306122449,2,0.7518367346938776,0.17296918767506997,0.1655929038281979,0.1664332399626517,0.2473315231071622,0.19526342004209582,0.23398779971829023,0.15044536896285043,0.0953142918100115,0.13597087767021365,1
304,50,0.7665,0.8685,2,0.8705,0.2450980392156863,0.12009803921568624,0.3897058823529412,0.11858195080091533,0.060141509433962265,0.07554958596214512,0.07823724392762044,0.0643839125608402,0.047995773058962965,0
305,50,0.7665,0.8685,2,0.8705,0.09115551347849915,0.03107789142407552,0.21911880409126666,0.10360034702139967,0.028637298374140474,0.057684274789537957,0.09115551347849915,0.026772634411281082,0.0278289899845533,1
306,0,0.801,0.7525,3,0.804,0.8571428571428571,0.6770642201834862,0.6495412844036698,0.3614718614718615,0.45454545454545453,0.31928900592495063,0.14736842105263148,0.4,0.1344969199178645,0
307,0,0.801,0.7525,3,0.804,0.1777384309353619,0.1601853673464927,0.21781756180733158,0.21686999261634762,0.19876151003204928,0.22440993396790665,0.11336144328471687,0.11893663164443213,0.11417363655215318,1
308,1,0.7743300423131171,0.7179125528913963,3,0.7743300423131171,0.47781217750258004,0.2865085248332098,0.3804052384482333,0.35073449925217315,0.3113106961453598,0.3942195205023027,0.17516629711751663,0.23373173970783534,0.21514827607529974,0
309,1,0.7743300423131171,0.7179125528913963,3,0.7743300423131171,0.07859018793188821,0.13672240802675584,0.2109030100334448,0.10446574814529339,0.09751662009827539,0.17125124450011242,0.07859018793188821,0.034626396572880136,0.09677523518394937,1
310,2,0.8165,0.751,3,0.799,0.7333333333333334,0.6045751633986928,0.6666666666666667,0.41528066528066526,0.4204545454545454,0.4248960498960499,0.18181818181818177,0.3017135862913096,0.20401691331923888,0
311,2,0.8165,0.751,3,0.799,0.19602272727272718,0.12310606060606055,0.2054924242424243,0.16845457508964617,0.1342561247774518,0.16929210862860153,0.08755424542237566,0.08305923392223669,0.08924151604876673,1
312,3,0.7965,0.744,3,0.8045,1.0,0.8571428571428572,0.8,0.33753501400560226,0.31442577030812324,0.17892302149075398,0.19565217391304346,0.21920289855072472,0.10081967213114751,0
313,3,0.7965,0.744,3,0.8045,0.11143186156200202,0.059280993169592844,0.19849194706040102,0.17290300089357624,0.06870118889721469,0.17054283756546545,0.10831290024409013,0.01555682243783818,0.09258449520583456,1
314,4,0.7875,0.705,3,0.8015,0.41653224361042407,0.29864253393665163,0.3063770297881493,0.29784490318054735,0.2978590404750742,0.29782193621384623,0.10156546489563567,0.2576735092864125,0.15679650238473775,0
315,4,0.7875,0.705,3,0.8015,0.2050536659198885,0.1068173253568232,0.18472248082501963,0.20323551020695324,0.11782998093388775,0.2034385336481202,0.1033550803146639,0.1068173253568232,0.10750035329031038,1
316,5,0.776,0.717,3,0.7745,0.5571428571428572,0.6904761904761905,0.480952380952381,0.36250432376340364,0.4064337599446558,0.3555863023175372,0.14492753623188404,0.24474637681159417,0.1646652864044168,0
317,5,0.776,0.717,3,0.7745,0.2537744940571796,0.10097668664693704,0.215725406838857,0.23935221889978628,0.12685579063019403,0.23211820717243709,0.0975287255320395,0.024034880704309036,0.10340354665126827,1
318,6,0.7675,0.731,3,0.7815,0.7840909090909091,0.512987012987013,0.9642857142857143,0.5791343669250647,0.498062015503876,0.6443798449612403,0.13443396226415094,0.23737627590473243,0.19811320754716977,0
319,6,0.7675,0.731,3,0.7815,0.2534073944822506,0.07936854146067196,0.17472711762539017,0.2232285855193725,0.10472680637710213,0.20014625279725978,0.06813804173354743,0.006689231628166592,0.0803859306301905,1
320,7,0.7851458885941645,0.6992042440318302,3,0.7803713527851459,0.5642857142857143,0.4428571428571429,0.657142857142857,0.45210727969348663,0.20327700972862262,0.43897099069512857,0.20520694259012018,0.18287268287268288,0.1869047619047619,0
321,7,0.7851458885941645,0.6992042440318302,3,0.7803713527851459,0.27102897102897106,0.1274225774225774,0.24245754245754247,0.23382303275920296,0.13814589665653493,0.2243217381515254,0.08165202789976755,0.057065357788685045,0.08798114182381811,1
322,8,0.8055,0.7585,3,0.8015,0.541795665634675,0.4166666666666667,0.425438596491228,0.31082289803220037,0.2091719191480113,0.3340787119856887,0.09974874371859288,0.07133540040628683,0.12651515151515147,0
323,8,0.8055,0.7585,3,0.8015,0.21727521283113416,0.15616455892976344,0.26036265876608233,0.1971662710885881,0.1407322470973122,0.21759734428122393,0.08805008294239591,0.04907751030165264,0.10019809543092084,1
324,9,0.8185,0.7675,3,0.8035,0.4484848484848485,0.28810815957345515,0.4484848484848485,0.37460443037974683,0.23762254901960783,0.34335443037974683,0.15861513687600637,0.28810815957345515,0.19565217391304346,0
325,9,0.8185,0.7675,3,0.8035,0.18542061003286536,0.08840673880084005,0.2133231629799135,0.21139631581685533,0.1326101833287311,0.23470359654072567,0.0773417059131345,0.030873888016745177,0.10577359148787713,1
326,10,0.767,0.711,3,0.7625,0.4491129785247432,0.2986305633364457,0.6794871794871795,0.3504854368932039,0.25624372279879476,0.47038834951456315,0.21299638989169678,0.16457543040560263,0.26714801444043323,0
327,10,0.767,0.711,3,0.7625,0.20083395568832463,0.11706497386109033,0.18745332337565346,0.1782745135711741,0.1095240382498569,0.17100760113836955,0.06488533160859133,0.02442665804295685,0.05862236235750662,1
328,11,0.802,0.7365,3,0.804,0.8,0.5739130434782609,0.6243478260869565,0.32196969696969696,0.3134813210611803,0.2777476989713048,0.15959119496855345,0.19575471698113212,0.12106918238993714,0
329,11,0.802,0.7365,3,0.804,0.21860769503449395,0.2667766476699479,0.3194584571755788,0.2724905967481196,0.25345674504135013,0.2824033695782293,0.14350627653035541,0.15234044659689538,0.13599836641076513,1
330,12,0.7835,0.73,3,0.7845,0.602905569007264,0.3142857142857142,0.5296610169491526,0.482218124341412,0.3012381454162276,0.46443624868282407,0.19999999999999996,0.16965174129353244,0.1777777777777778,0
331,12,0.7835,0.73,3,0.7845,0.1854714943443414,0.13895876700181364,0.17569487864491562,0.2369949147022721,0.1659560610235727,0.24322753575991385,0.14765222935738032,0.13895876700181364,0.15807098901864336,1
332,13,0.802,0.738,3,0.8055,0.75,0.5833333333333334,0.5,0.4169653524492234,0.358560794044665,0.30107526881720426,0.13379835129993667,0.2757894736842105,0.11900826446280988,0
333,13,0.802,0.738,3,0.8055,0.1222968776466603,0.12536206287530915,0.24383716334481398,0.22597586542978745,0.2032496626829701,0.2628508522826872,0.10769162839985869,0.12536206287530915,0.12258919109855182,1
334,14,0.7775,0.734,3,0.776,0.35951134380453753,0.5148342059336823,0.8333333333333334,0.301404853128991,0.2962962962962963,0.22434697253376473,0.15476190476190477,0.23809523809523814,0.13368580060422963,0
